CÓDIGO;NOMBRE DEL ALIMENTO;"Energía
<ENERC>";"Energía
<ENERC>";"Agua
<WATER>";"Proteínas
<PROCNT>";"Grasa total
<FAT>";"Carbohidratos totales
<CHOCDF>";"Carbohidratos disponibles
<CHOAVL>";"Fibra dietaria
<FIBTG>";"Cenizas
<ASH>";"Calcio
<CA>";"Fósforo
<P>";"Zinc
<ZN>";"Hierro
<FE>";"Sodio
<NA>";"Potasio
<K>";"B caroteno equivalentes totales
<CARTBQ>";"Vitamina A equivalentes totales
<VITA>";"Tiamina
<THIA>";"Riboflavina
<RIBF>";"Niacina
<NIA>";"Vitamina C
<VITC>";Ácido fólico
;;kcal;kJ;g;g;g;g;g;g;g;mg;mg;mg;mg;mg;mg;µg;µg;mg;mg;mg;mg;µg
H;Almendra, bebida de, natural, sin azúcar;73;303;85.5;3;6.4;4.7;0.7;4;0.4;47;50;0.56;2.71;2;105;0;0;0.03;0.06;11.57;0;0
H;Arándano y uva, bebida de, envasada;17;73;95.6;0;0;4.3;0;0;0.1;6;40;0.01;0.07;6;13;0;0;0;0;0;1.44;0
H;Avellana, bebida de, natural, sin azúcar;58;243;89.3;1.4;5.7;3.4;0.3;3.1;0.2;23;30;0.48;2.54;1;76;0;0;0.03;0.03;7.11;0;0
H;Carambola, refresco de, con azúcar;30;124;92.4;0;0;7.4;7.3;0.1;0.1;0;0;0;0.22;0;0;0;0;0;0;0;0;0
H;Cebada, agua de , natural, sin azúcar;3;10;99.4;0.1;0.1;0.3;0;0;0.1;0;100;0;0.02;2;36;0;0;0;0;0;0.57;0
H;Cebada, refresco de, con azúcar;22;93;94.4;0.1;0;5.4;5.4;0;0.1;0;0;0;0.08;0;0;0;0;0;0;0;0;0
H;Emoliente, con azúcar;15;61;96.6;0.1;0.3;3;3;0;0.1;0;0;0;0.08;0;0;0;0;0;0;0;0;0
H;Infusión de hierbas, con azúcar;28;118;93.1;0;0.2;6.7;6.7;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0
H;Infusión de hierba luisa, con azúcar;14;59;96.4;0;0;3.5;3.5;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0
H;Maíz morado, chicha de, natural, sin azúcar, sin limón;2;9;99.5;0.1;0.2;0.2;0;0;0.1;0;10;0.05;0.02;3;25;0;0;0;0;0;17.57;0
H;Malta, bebida de, sin alcohol, envasada;32;133;92.1;0.3;0;7.6;0;0;0;42;0;0.06;0.5;13;17;0;0;0.18;0.33;8.39;0;0
H;Manzana, refresco de, con azúcar;34;141;91.6;0.1;0.1;8.2;8.2;0;0.1;0;0;0;0.08;0;0;0;0;0;0;0;0;0
H;Maracuyá, refresco de, con azúcar;34;141;91.7;0.1;0.2;7.9;7.9;0;0.1;0;0;0;0.21;0;0;0;0;0;0;0;0;0
H;Naranja, mandarina y limón, bebida sabor a, envasada;12;52;96.9;0;0;3.1;0;0;0;5;20;0;0;12;29;0;0;0;0;0;41.44;0
H;Piña, néctar de, con edulcorante, envasada;15;63;96.1;0.1;0;3.7;0;0;0.1;3;20;0.03;0.09;17;62;0;0;0;0;0;7.56;0
J;Huevo de charapa;222;929;61.3;16.3;16;1.8;0;0;4.6;388;440;0;2.2;0;0;0;0;0.02;0.55;0.06;0;0
J;Huevo de gallina, clara de;51;213;87.6;10.9;0.2;0.7;0.7;0;0.6;7;15;0.03;0.08;0;0;0;0;0;0.44;0.11;0;0
J;Huevo de gallina entero, sancochado en agua;148;619;75.6;12.8;9.9;0.8;0;0;0.9;44;160;1.61;3.04;0;0;0;169;0.07;0.39;0.12;0;0
J;Huevo de gallina entero, crudo;166;695;72.2;12.7;11.1;2.9;0;0;1.1;29;140;1.49;2.6;0;0;0;140;0.08;0.26;0.13;0;0
J;Huevo de gallina, yema de;354;1481;50.1;15.6;30.9;1.9;1.9;0;1.5;136;449;2.3;4.3;0;0;0;381;0.18;0.36;0.13;0;0
J;Huevo de tortuga motelo;143;598;73.5;16.4;7.3;1.6;0;0;1.2;85;24;0;0.8;0;0;0;52;0.04;0.19;0.03;0;0
J;Huevo de pata;166;695;72.5;13.1;11.1;2.3;2.3;0;1;58;193;1.41;1.7;0;0;0;194;0.13;0.55;0.11;1;0
J;Huevo de pata, yema de;426;1782;41.7;15.1;38.8;2.8;2.8;0;1.6;145;430;2.3;4.7;0;0;0;381;0.36;0.66;0.12;0;0
J;Huevo de tortuga taricaya;178;745;66;15.1;11.3;2.9;0;0;4.7;322;431;0;1.4;0;0;0;0;0.05;1.07;0.05;0;0
J;Huevo de gallina, clara sancochada en agua;59;244;86;11.9;0.3;1;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0
J;Huevo de gallina, yema sancochada en agua;364;1521;48.7;16.3;32.1;1;0;0;1.9;120;500;4.62;8.25;0;0;0;678;0.24;0.71;0.14;0;0
J;Huevo de codorniz, entero crudo;162;677;70.8;12.6;9.4;6;0;0;1.2;64;0;1.47;3.65;0;0;0;156;0;0;0;0;0
J;Huevo de codorniz, entero sancochado en agua;182;760;69.9;12.7;12.4;3.9;0;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0
J;Huevo de codorniz, clara sancochada en agua;55;230;86.4;10.6;0.1;2.2;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0
J;Huevo de codorniz, yema sancochada en agua;326;1362;50.2;13.5;26.2;8.4;0;0;1.7;0;0;0;0;0;0;0;0;0;0;0;0;0
J;Huevo de gallina, entero, frito en aceite vegetal, sin sal;176;738;70.5;13.8;12.5;2.3;0;0;1;45;150;1.2;0.53;147;146;0;146;0.07;0.36;3.73;0;0
K;Azúcar granulada o refinada;384;1619;0.6;0;0;99.2;99.2;0;0.2;1;0;0;0.1;0;0;0;0;0;0;0;0;0
K;Azúcar rubia;380;1590;2;0;0;97.5;97.5;0;0.5;45;2;0.18;1.7;0;0;0;0;0;0.03;0.06;0;0
K;Chancaca;324;1356;15.8;0;0;83.9;83.9;0;0.3;46;2;0.29;3.2;0;0;0;0;0;0.11;0.08;0;0
K;Miel de abeja;330;1381;14.1;0;0;85.6;85.4;0.2;0.3;26;10;0.22;0.4;0;0;0;0;0.02;0.03;0.16;1.3;0
K;Miel de caña;282;1180;26.3;0.3;0.2;72;72;0;1.2;69;43;0;1;0;0;0;0;0;0.08;0.29;5.1;0
K;Mermelada de durazno;196;820;48.2;0.6;0.1;50.7;0;0;0.4;8;13;0;1.4;0;0;0;0;0;0;0;0;0
K;Mermelada frutilla;229;958;39.7;0.4;0.2;59.4;0;0;0.3;40;13;0;1.2;0;0;0;0;0;0;0;0;0
K;Mermelada de sauco;268;1122;32.2;0.4;0.1;67.2;66.6;0.6;0.2;12;0;0.05;0.25;11;45;0;0;0.03;0.03;1.98;1.68;0
L;Achiote seco;388;1623;3.1;11.3;5.3;74.9;0;0;5.4;11;13;0;5.6;0;0;0;61;0.45;0.16;1.97;0;0
L;Algas;249;1042;3.4;67.8;6.5;15.3;0;0;7;630;11;0;32;0;0;0;0;0.55;1;0;0;0
L;Azafrán de raíz, cúrcuma o palillo fresco, sin cáscara;71;298;80.3;1.3;0.4;16.7;0;0;1.3;32;33;0;0.9;0;0;0;0;0.01;0.05;0.36;0;0
L;Café grano sin tostar;203;849;6.3;11.7;10.8;68.2;0;0;3;120;178;0;2.9;0;0;0;3;0.22;0.06;1.3;0;0
L;Cochayuyo fresco;20;84;90.1;1.7;0.4;4.7;2.5;2.2;3.1;90;20;0.14;0.69;167;392;65;11;0.04;0.14;1.44;0.82;0
L;Cocoa;404;1690;8.7;19;17.1;47.8;0;0;7.4;220;801;0;10.5;0;0;0;0;0.02;0.2;2.5;18.9;0
L;Cominos;375;1569;8.1;17.8;22.3;44.2;33.7;10.5;7.6;931;499;4.8;1.2;168;1788;0;64;0.63;0.33;4.58;8;0
L;Extracto de algarrobo en polvo;340;1423;12.5;12;3.2;65.8;0;0;6.5;450;617;0;6.6;0;0;0;0;0.18;0.29;2.5;0;0
L;Champiñones u hongos (Callampa);22;94;90.3;3;0.4;5.6;1.7;3.9;0.7;1;65;0.76;0.32;5;246;0;0;0.08;0.59;3.66;5.65;0
L;Laurel;188;787;45.2;4.2;1.2;47.1;0;0;2.3;187;70;0;5.4;0;0;0;175;0.04;0.21;1.7;54;0
L;Pimienta negra;255;1067;10.5;11;3.3;71;44.5;26.5;4.3;437;173;1.42;12.6;0;0;0;15;0.11;0.24;1.14;21;0
L;Té hojas secas;308;1289;11.4;8;4;71.4;0;0;5.2;400;300;0;11.9;0;0;0;0;0.08;0.73;6.5;5;0
L;Yuyo fresco;41;172;86.1;2.1;0.1;8;0;0;3.7;225;49;0;10.6;0;0;0;86;0.03;0.21;0.37;0;0
L;Ají dulce seco, molido (paprika);362;1516;9.1;14.5;17.9;49.5;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
L;Algarrobina, líquida;368;1539;5.2;5.2;0.2;85.5;0;0;3.9;0;0;0;0;0;0;0;0;0;0;0;0;0
L;Anís, semilla*;337;1410;9.5;17.6;15.9;50;35.4;14.6;7;646;440;5.3;36.96;16;1441;0;16;0.4;0.29;3.06;21;0
L;Caldo de res*;40;167;92.4;1.2;2.4;3.3;0;0;0.7;14;46;0;0.9;0;0;0;0;0.05;0.06;0.96;6;0
L;Caldo de pollo, o gallina*;89;372;88.1;0.2;9.8;0;0;0;1.4;5;30;0;0.4;0;0;0;0;0.02;0.04;1.08;0;0
L;Clavo de olor, molido*;323;1351;6.9;6;20.1;61.2;27;34.2;5.9;646;105;1.09;8.68;243;1102;0;27;0.12;0.27;1.46;81;0
L;Canela, molida*;261;1092;9.5;3.9;3.2;79.9;25.6;54.3;3.6;1228;61;1.97;38.07;26;500;0;14;0.08;0.14;1.3;29;0
L;Condimentos o especies molidas no especificadas*;263;1100;8.5;6.1;8.7;72.1;50.5;21.6;4.7;661;113;1.01;7.06;77;1044;0;27;0.1;0.06;2.86;39;0
L;Cushuro o nostoc deshidratada (alga);242;1013;15.1;29;0.5;46.9;0;0;8.5;147;64;0;83.6;0;0;0;0;0.2;0.41;0;0;0
L;Levadura fresca para pan**;113;473;70.6;13.4;0.3;14.2;0;0;1.6;20;247;0;2.3;0;0;0;0;0;0;0;0;0
L;Levadura seca**;359;1502;7.2;41.6;1.2;45.5;0;0;4.5;47;763;0;9.8;0;0;0;0;0.84;10;2.86;0;0
L;Nuez moscada, molida*;440;1842;6.2;5.8;36.3;49.3;28.5;20.8;2.3;184;213;2.15;3.04;16;350;0;5;0.35;0.06;1.3;3;0
L;Pimienta blanca*;296;1238;11.4;10.4;2.1;68.6;42.4;26.2;1.6;265;0;0;14.31;0;0;0;0;0;0;0;21;0
L;Salsa envasada, inglesa*;67;280;78.5;0;0;19.5;19.5;0;2;107;60;0.19;5.3;980;800;0;5;0.07;0.13;0.7;13;0
L;Setas;19;80;90.5;2.3;0.1;6.5;2.1;4.4;0.6;4;30;0.43;0.29;3;303;0;0;0.04;0.19;4.09;1.13;0
L;Vainilla, extracto*;288;1205;52.6;0.1;0.1;12.7;12.7;0;0.3;11;6;0.11;0.12;9;148;0;0;0.01;0.09;0.43;0;0
L;Alimento granulado con malta, leche, cacao y azúcar, en polvo, para bebida;366;1533;3.2;9.8;7.3;75;65.5;9.6;4.7;761;655;1.53;23.9;245;743;0;0;0.15;1.5;24.91;100.53;0
L;Azafrán de raíz, cúrcuma o palillo en polvo;324;2438;10.5;7.3;5.1;68;0;0;9.2;69;220;1.77;4.85;2070;507;90;15;0.22;0.09;2.9;0;0
L;Cachanga, frita en aceite;422;1764;16.9;8.4;19.8;52.4;0;0;2.5;187;80;0.57;9.36;663;77;0;0;0.33;0.26;4.23;0;0
L;Caldo de ave, tabletas;314;1314;5.5;13.2;25.2;6.3;0;0;49.8;100;107;0;8.3;0;0;0;0;0;0;0;0;0
L;Caldo de carne, tabletas;300;1255;4.8;5.8;24.7;13.7;0;0;51;89;142;0;5.5;0;0;0;0;0.03;0.12;0;0;0
L;Camote, hojuela frita en aceite vegetal, endulzado, envasado;483;2019;1.6;4.6;26;64.6;57.5;7.2;3.1;14;120;0.31;3.11;206;72;10476;1746;0.16;0.1;4.5;0;0
L;"""Chicharrón"" (piel de  cerdo, frito en aceite vegetal con sal), envasado";554;2320;1.4;62.8;33.7;1.3;0;1.3;0.8;22;160;0.59;0.69;1816;111;0;0;0.01;0.12;2.48;0;0
L;Chocolate con leche y maní, barra, envasado;534;2234;1.1;9.5;33.5;54.1;48.6;5.5;1.8;145;210;1.35;1.33;89;457;0;0;0.12;0.22;1.1;9.65;0
L;Chocolate simple con azúcar (para taza);248;1038;3.1;3.8;16.8;75.1;0;0;1.2;46;150;0;2.8;0;0;0;2;0.05;0.09;0.5;0;0
L;Churro relleno con crema pastelera, frito en aceite;330;1379;34.7;4.8;14.3;45.3;0;0;0.8;25;40;0.36;2.47;240;60;0;0;0.18;0.21;2.34;0;0
L;Churro relleno con majarblanco, frito en aceite;378;1579;20.6;7.9;13.4;56.5;0;0;1.7;211;90;1.48;3.29;333;137;0;0;0.3;0.31;4.44;0;0
L;Haba, frita en aceite vegetal con sal, envasada;413;1728;1.2;25.1;18.1;52.3;37.5;14.9;3.3;90;335;3.11;4.69;308;910;0;0;0.12;0.17;9.78;0;0
L;Mayonesa con sal, envasada*;390;1632;39.9;0.9;33.4;23.9;23.9;0;1.9;14;26;0.18;0.2;711;9;0;21;0.01;0.02;0;0;0
L;Papa, al hilo frita en aceite vegetal con sal, envasada;512;2141;1.8;4.9;32;57.7;51.1;6.6;3.7;36;140;0.75;1.21;342;1293;0;0;0.12;0.11;1.51;0;0
L;Papa, hojuela frita en aceite vegetal con sal, envasada;524;2192;1.7;6.1;35.1;53.8;46.1;7.7;3.4;21;130;0.87;1.65;316;1231;0;0;0.13;0.06;1.18;0;0
L;Pizza americana, (listo para consumo);260;1086;42.9;9.7;10.4;35.1;31.8;3.3;2;153;160;1.15;3.2;454;204;0;0;0.15;0.23;1.24;0;196
L;Plátano, hojuela frita en aceite vegetal con sal (chifles), envasado;500;2090;2;2.1;30.1;63.5;55;8.4;2.3;9;60;0.36;0.6;400;745;1165;194;0.05;0.04;2.79;0;0
L;Ravioles relleno con carne, crudo, envasado;186;778;41.5;9.6;1.8;45.7;33;12.8;1.4;37;100;0.78;3.53;471;121;0;0;0.2;0.18;5.08;0;0
L;Salsa de soya*;60;251;66;10.5;0.1;5.6;4.8;0.8;17.8;20;130;0.43;2.38;5586;212;0;0;0.06;0.15;3.95;0;0
L;Sopa con fideo precocido y sazonador en polvo sabor a pollo, envasado;420;1757;4.5;11.1;16;61.6;57.9;3.8;6.8;21;130;0.68;2.82;2128;148;0;0;0.16;0.12;1.15;0;111
L;Vinagre;21;88;93.8;0;0;6;6;0;0.2;7;8;0.04;0.5;0;0;0;0;0;0;0;0;0
L;"""Yuquita"" de harina, frita en aceite con sal";343;1433;22.9;8.3;7.3;60.9;0;0;0.6;29;70;0.64;4.83;109;94;0;0;0.46;0.36;7.58;0;0
Q;Al 110 maternizada;502;2100;3;14;25;55.3;0;0;2.7;450;300;0;6;0;0;0;360;0.3;0.7;3.7;40;0
Q;Cerelac manzana;414;1732;3;11;7.4;75.6;0;0;3;275;225;0;6.3;0;0;0;225;0.2;0.3;3.8;20;0
Q;Cerelac trigo;425;1778;1.5;11.5;7.8;77.2;0;0;2;275;225;0;6.3;0;0;0;225;0.2;0.3;3.8;20;0
Q;Eledón maternizada;417;1745;3;27.9;12;49.8;49.8;0;7.3;1070;843;0;0.4;0;0;0;0;0.26;0.89;1.1;10.4;0
Q;Nan maternizada;509;2130;3;11.4;26;57.7;0;0;1.9;320;160;0;6;0;0;0;360;0.3;0.7;3.8;41;0
Q;Nestúm cereal mixto;380;1590;3;9.4;1.2;82.9;0;0;3.5;690;570;0;15.6;0;0;0;563;0.6;0.7;9.4;45;0
Q;Nestúm tres cereales;376;1573;4;10.7;2.4;77.8;0;0;5.1;690;570;0;14.7;0;0;0;563;0.6;0.7;9.4;45;0
Q;Pelargón maternizada;458;1916;3;16.5;17.1;59.6;0;0;3.8;590;460;0;6;0;0;0;329;0.3;0.4;3.4;37;0
Q;Alimento instantáneo en polvo, a base de harina de arroz, para niños a partir de 6 meses de edad;370;1548;3.7;7.4;0.6;86;83.8;2.2;2.4;462;225;6;52.15;32;429;0;509;1.04;0.79;5.35;0;288.0
Q;"Alimento complementario en polvo, a base de leche descremada, maltodextrina, vitaminas y minerales,
para mayores de 2 años de edad";398;1664;2.1;14.5;21.2;58;37.4;20.7;4.3;663;405;4;6.17;303;747;0;524;1.21;1.03;8.21;61.33;714.0
Q;"Alimento lácteo en polvo con leche descremada, prebióticos, probióticos, vitaminas y minerales, para mayores de
2 años de edad";392;1641;2;17.4;22.8;53.1;29.4;23.7;4.7;771;415;5.1;8.57;244;960;0;369;0.67;1.07;12.32;104.88;560.0
Q;"Fórmula infantil, en polvo con DHA, prebióticos, vitaminas y minerales, sin
sacarosa y fructosa, niños en crecimiento";389;1626;2.5;11.4;14.8;67.9;52.5;15.5;3.4;164;355;3.9;7.01;168;683;0;263;0.53;0.58;4.5;49.98;533.0
Q;"Fórmula láctea infantil, líquida con hierro y prebióticos; a partir de los 6 meses de edad";112;470;72.6;4;5.3;17.2;12.2;5.1;0.9;161;100;1.3;1.95;62;184;0;161;0.16;0.24;0.72;18.88;105.0
Q;Fórmula láctea infantil, en polvo con hierro y probióticos, lactantes a partir de los 6 meses de edad;399;1670;2;14.3;21;59.6;38.2;21.4;3.1;534;283;4.1;6.89;208;626;0;216;0.83;1.05;4.21;82.93;788.0
Q;"Fórmula láctea para lactantes, a base de leche; en polvo, de 0 a 6 meses de edad";418;1750;2;10.1;28.3;56.9;30.8;26;2.7;391;166;4.1;7.11;155;543;0;527;0.69;1.35;6.89;107.1;251.0
Q;"Fórmula láctea para lactantes, a base de leche; en polvo, lactantes a partir de 6 meses de edad";399;1671;2.1;14.8;23.5;55.6;32.2;23.4;4;601;370;4.9;7.9;261;876;0;550;0.69;1.1;12.55;118.4;410.0
Q;"Fórmula láctea para lactantes, en polvo con DHA, ARA, hierro,vitaminas y minerales; de 0 a 12 meses de edad";408;1706;2;11.3;26.9;56.6;30;26.5;3.2;483;215;5.8;5.18;182;784;0;567;0.7;0.87;5.55;109.7;0.0
Q;Mezcla de cereales instantánea en polvo (harinas de trigo, arroz, maíz, cebada y avena) con leche descremada en polvo, a partir de 6 meses de edad;374;1565;3.3;15.9;8;69.6;59.5;10.1;3.2;590;355;4.4;24.2;119;692;0;297;0.74;0.69;3.05;118.08;423.0
T;Arveja partida, harina de;346;1448;10.1;21.6;1.1;64.4;0;0;2.8;102;351;0;5.5;0;0;0;0;0.2;0.25;4.12;1.5;0
T;Arveja, fresca sin vaina;85;357;72.6;7.1;0.6;18.8;13.7;5.1;0.9;27;134;1.24;1.7;3;331;0;38;0.28;0.18;2.15;22.3;0
T;Arveja, seca sin cáscara;247;1033;11.5;21.7;3.2;61.1;35.6;25.5;2.5;65;289;3.01;2.6;0;0;0;7;0.25;0.15;3.43;3.5;0
T;Arvejón;238;997;12.1;21.4;1.9;61.9;36.4;25.5;2.7;60;263;3.01;7.5;0;0;0;7;0.37;0.19;3.03;1.8;0
T;Frejol aguisho;231;968;12.6;22.7;1.6;59.1;34.2;24.9;4;138;450;2.79;8.5;0;0;0;0;0.47;0.25;2.03;5.7;0
T;Frejol amarillo común;232;970;12.6;21.1;1.5;61;35.9;25.1;3.8;94;455;2.83;9.7;0;0;0;0;0.39;0.26;2.07;3.5;0
T;Frejol bayo;244;1021;14.2;20.3;2.2;59.5;38.1;21.4;3.8;99;386;2.76;5.81;25;1083;0;0;0.31;0.22;1.84;4.5;0
T;Frejol bayo americano;232;971;13.4;20.3;1.5;61.5;36.6;24.9;3.3;153;314;2.79;6.6;25;1083;0;0;0.6;0.22;2.27;4.5;0
T;Frejol zarandaja, chileno, cancate, bocón;236;985;12.8;21.7;1.8;60.3;35.7;24.5;3.4;67;289;2.4;5.41;0;0;0;0;0.59;0.17;1.6;4.5;0
T;Frejol bountiful bean;334;1397;12.9;17.3;0.9;65.2;0;0;3.7;104;396;0;8.4;0;0;0;0;0.15;0.21;2.01;0;0
T;Frejol bush bean;227;951;13.3;24.2;1.6;56.8;31.9;24.9;4.1;80;511;2.79;7.3;0;0;0;0;0.11;0.23;1.98;4.5;0
T;Frejol caballero;267;1119;12.5;22.9;1.5;58.3;43.1;15.2;4.8;137;274;3.67;5.1;0;0;0;0;0.23;0.05;2.9;2.5;0
T;Frejol caballero o blanco cocido;67;279;75.8;5.1;0.4;17.5;11.2;6.3;1.2;46;75;1.38;1.4;0;0;0;0;0.01;0;0.59;0;0
T;Frejol california;232;970;13.2;20.7;2.1;59.9;35;24.9;4.1;170;447;2.79;7;0;0;0;0;0.4;0.38;1.58;4.5;0
T;Frejol canario;236;988;11.7;21.9;2.1;60.1;35;25.1;4.2;138;351;2.83;6.6;43;1212;0;0;0.16;0.01;1.5;6.3;0
T;Frejol canario cocido;43;180;77.8;5.2;0.5;15.5;5.1;10.4;1;45;85;1.06;1.6;0;0;0;0;0.01;0;0.29;0;0
T;Frejol canario, fresco (frejol verde);102;427;58.4;9.7;0.6;29.6;15.6;14;1.7;60;287;0;2.18;3;0;0;0;0.17;0.07;1.54;5.22;0
T;Frejol canario serranito;238;996;12.2;19.2;1.8;63.3;38.4;24.9;3.5;149;362;2.79;4;43;1212;0;0;0.41;0.45;2.65;4.5;0
T;Frejol caraotas;228;955;13.5;21.2;1.4;60;35.1;24.9;3.9;129;413;2.79;9.9;0;0;0;0;0.32;0.23;1.75;4.5;0
T;Frejol castilla;227;950;13.3;23.3;2.7;56.9;30.5;26.4;3.9;97;387;3.96;6.65;0;0;0;0;0.5;0.44;1.57;2.1;0
T;Frejol chavín;234;978;12.6;19.2;1.4;63.1;38.2;24.9;3.7;95;392;2.79;4.2;0;0;0;0;0.63;0.23;2.45;4.5;0
T;Frejol chiclayo;223;934;15.1;21.4;1.6;58.2;33.3;24.9;3.7;72;399;2.79;9.8;0;0;0;0;0.61;0.3;2.25;2.6;0
T;Frejol chiclayo dosmesino fresco;100;419;73.2;8.4;0.4;16.6;0;0;1.4;26;149;0;2.7;0;0;0;12;0.26;0.2;1;6.1;0
T;Frejol cocacho;230;963;13.1;21.3;1.2;60.8;35.9;24.9;3.6;104;397;2.79;7.8;0;0;0;0;0.2;0.2;1.44;4.5;0
T;Frejol dulce (Ancash);236;988;12.4;19.4;1.8;62.7;37.8;24.9;3.7;140;411;2.79;5.2;0;0;0;0;0.53;0.47;2.6;4.5;0
T;Frejol negro;270;1131;13.6;18.2;1.3;63.4;48.2;15.2;3.5;133;308;3.65;9.3;30;1074;0;0;0.34;0.45;1.74;2.3;0
T;Frejol nucya blanco;237;990;12.5;20;1.9;62.1;37.2;24.9;3.5;173;354;2.79;3.3;0;0;0;0;0.46;0.51;1.9;4.5;0
T;Frejol nucya plomo;233;975;12.9;19.8;1.6;62;37.1;24.9;3.7;104;376;2.79;3;0;0;0;0;0.32;0.6;2.07;4.5;0
T;Frejol palo;345;1442;10.3;18.4;1.4;66.1;0;0;3.8;114;388;0;2.9;0;0;0;0;0.84;0.25;2.95;4.6;0
T;Frejol palo, fresco (Lenteja verde);82;341;67.6;7;0.8;23.2;12.5;10.7;1.5;114;388;0;1.09;1;500;0;0;0.84;0.25;2.95;7.06;0
T;Frejol panamito;235;981;12.2;21.5;1.7;60.7;35.8;24.9;3.9;174;427;2.81;6.3;13;77;0;0;0.59;0.32;2.07;5.8;0
T;Frejol plomo;236;987;12.7;20.1;1.8;62;37.1;24.9;3.4;90;412;2.79;6.6;0;0;0;0;0.13;0.2;1.4;4.5;0
T;Frejol pole bean;229;960;13.2;22.4;1.2;59.7;34.8;24.9;3.5;125;421;2.79;8.3;0;0;0;0;0.12;0.25;2.11;4.5;0
T;Frejol red kidney;270;1128;13.6;19.2;1.2;62.6;47.4;15.2;3.4;107;393;2.79;4.6;0;0;0;0;0.21;0.17;2.62;0;0
T;Frejol shimpe fresco;51;213;86;3.7;0.1;9.1;0;0;1.1;46;78;0;1.4;0;0;0;0;0.21;0.14;0;1;0
T;Frejol soya;369;1542;9.5;33.7;18.7;32.7;23.4;9.3;5.4;314;759;4.36;7.42;63;1079;0;0;0.73;0.41;2.6;6;0
T;Frejol tarhui o chocho cocido con cáscara;140;584;69.7;11.6;8.6;9.5;6.7;2.8;0.6;30;123;1.38;1.4;0;0;0;0;0.01;0.34;0.95;0;0
T;Frejol tarhui o chocho, harina de;458;1916;7;49.6;27.9;12.9;0;0;2.6;93;440;0;1.38;0;0;0;0;0;0;0;0;0
T;Frejol tarhui o chocho, seco;277;1159;46.3;17.3;17.5;17.3;0;0;1.6;54;262;4.75;2.3;0;0;0;1;0.6;0.44;2.1;4.6;0
T;Frejol terciopelo;358;1498;11.5;21;5.6;58.5;0;0;3.4;104;321;0;8;0;0;0;0;0.42;0.31;1.6;0;0
T;Frejol vacapaleta;226;948;15.6;18.3;2.4;60.1;35.2;24.9;3.7;127;439;2.91;4.53;0;0;0;1;0.16;0.2;2.35;4.5;0
T;Frejol white kidney;268;1121;13.1;22.1;1.1;59.9;44.7;15.2;3.8;139;482;3.67;6.1;0;0;0;0;0.2;0.16;2.5;0;0
T;Garbanzo, cocido;127;530;61.9;6.9;2.5;27.8;20.2;7.6;1;54;60;1.41;1.9;0;0;0;1;0;0.04;0.49;0;0
T;Garbanzo;293;1225;10.8;17.6;5.4;63.3;45.9;17.4;3.1;120;370;3.06;5.95;29;1006;0;0;0.38;0.38;2.8;5.4;0
T;Guaba fresco;141;590;63.3;10.7;0.7;24;0;0;1.3;115;128;0;3.1;0;0;0;0;0.19;0.13;0.65;12.9;0
T;Guaba seco;346;1448;10.7;20.3;2.1;63.3;0;0;3.6;192;303;0;4.9;0;0;0;0;0.49;0.23;1.2;2.8;0
T;Habas frescas, sin cáscara y sin vaina;134;562;60.6;11.3;0.8;25.9;21.7;4.2;1.4;31;137;0.58;2;6;364;0;18;0.3;0.09;1.4;28.5;0
T;Habas secas con cáscara cruda;340;1423;11.5;23.8;1.5;60.1;0;0;3.1;197;413;0;13;63;1079;0;0;0.39;0.3;4;8.6;0
T;Habas secas sin cáscara;233;976;13.6;25.9;2.4;55.3;30.3;25;2.8;48;395;3.14;8;63;1079;0;3;0.34;0.31;3.4;2.4;0
T;Habas secas sin cáscara cocida;83;347;72.8;7.3;0.5;18.5;13.1;5.4;0.9;64;53;1.01;0.9;0;0;0;1;0;0.01;0.72;0.9;0
T;Habas, harina de;310;1297;8.1;22.4;2.3;64.6;52.5;12.1;2.7;67;393;3.43;4.63;0;0;0;3;0.36;0.27;2.84;4.7;0
T;Lentejas chicas;211;883;13;22.6;1;61;30.5;30.5;2.4;73;375;4.78;7.6;0;0;0;2;0.21;0.29;2.9;5.5;0
T;Lentejas chicas cocidas;65;274;74.6;6.4;0.1;18.3;10.4;7.9;0.6;43;80;1.27;1.7;0;0;0;0;0;0.07;0.5;0;0
T;Lentejas grandes;214;895;12.4;23.2;1.1;61;30.5;30.5;2.3;71;263;4.78;4.8;0;0;0;2;0.34;0.25;2.17;4.4;0
T;Pallar morado;259;1082;12.1;20;1.3;62.8;43.8;19;3.8;51;358;2.83;3.8;0;0;0;0;0.5;0.57;2.52;0;0
T;Pallar seco;253;1060;11.6;20.4;1.2;61.4;42.4;19;5.4;70;318;2.83;6.7;55;576;0;0;0.28;0.28;3.2;7.5;0
T;Pallar sin cáscara;260;1088;12.2;21.6;1.4;61.6;42.6;19;3.2;38;205;2.83;5.2;55;576;0;0;0.55;0.21;2.25;0;0
